"Id","IsDeleted","Name","CurrencyIsoCode","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","Orcamento__c","Capital__c","DescontoAgravo__c","GarantiaProduto__c","Garantia__c","LimiteCapital__c","NumeroSerie__c","NumeroSorte__c","Percentual__c","PremioComercialDesconto__c","PremioComercial__c","PremioPuroDesconto__c","PremioPuroInterno__c","PremioPuroResseguro__c","PremioPuro__c","PremioTotal__c","TaxaAnual__c","TaxaComercial__c","TaxaMensal__c","TaxaPura__c","TaxaPuroInterno__c","TaxaPuroResseguro__c","TaxaTotal__c","TipoCapital__c","DescontoAgravoMonetarioComercial__c","DescontoAgravoMonetarioInformado__c","DescontoAgravoMonetarioTecnico__c","DescontoAgravoPercentualComercial__c","DescontoAgravoPercentualInformado__c","DescontoAgravoPercentualTecnico__c","TipoDescontoAgravo__c","TipoCapitalProduto__c","DemonstracaoPremio__c","TipoGarantia__c","MoedaGarantia__c","ValorCotacao__c","FranquiaGarantia__c","Limite_de_Uso__c","Tipo_de_limite_de_utilizacao__c","IOF__c"
"a0h0t000002wK8KAAU","false","01845172","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnOnAAL","394.21","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","16.38","","","","2.36","16.45","","0.041719826","","0.0059766","","","0.041745149099985474","","","0.01","","","0.06069799999999237","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK6JAAU","false","01845047","BRL","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","","","0060t00000TOnLnAAL","109.8","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","3.26","","","","0.47","3.27","","0.029799876","","0.004269","","","0.029799876","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKFuAAM","false","01845642","BRL","2020-04-15T19:00:04.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:04.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:04.000+0000","","","0060t00000TOnLQAA1","170.55","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","4.05","","","","0.58","4.07","","0.023839901","","0.0034152","","","0.023839901","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK6dAAE","false","01845067","BRL","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","","","0060t00000TOn4nAAD","401.63","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","19.08","","","","2.74","19.17","","0.047679801","","0.0068304","","","0.047717236032878335","","","0.02","","","0.07851340000000206","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wJ8sAAE","false","01841362","BRL","2020-04-15T18:54:32.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:32.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:32.000+0000","","","0060t00000TOn4dAAD","85.6","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","2.03","","","","0.29","2.05","","0.023839901","","0.0034152","","","0.023938007580432623","","","0.01","","","0.41152259999999163","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wJI9AAM","false","01841937","BRL","2020-04-15T18:54:51.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:51.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:51.000+0000","","","0060t00000TOn1oAAD","329.5","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","9.78","","","","1.41","9.82","","0.029799876","","0.004269","","","0.029785346563858308","","","0","","","-0.048756699999996655","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wIrIAAU","false","01840272","BRL","2020-04-15T18:53:48.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:48.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:48.000+0000","","","0060t00000TOn1nAAD","249.6","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","7.41","","","","1.07","7.44","","0.029799876","","0.004269","","","0.029817624567746594","","","0","","","0.059559200000003365","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wIbjAAE","false","01839307","BRL","2020-04-15T18:53:10.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:10.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:10.000+0000","","","0060t00000TOn1mAAD","249.6","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","7.41","","","","1.07","7.44","","0.029799876","","0.004269","","","0.029817624567746594","","","0","","","0.059559200000003365","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wJK5AAM","false","01842052","BRL","2020-04-15T18:54:52.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:52.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:52.000+0000","","","0060t00000TOmzcAAD","69.8","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","0.83","","","","0.12","0.83","","0.01191995","","0.0017076","","","0.01191995","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKEXAA2","false","01845557","BRL","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","","","0060t00000TOmzUAAT","40","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","0.47","","","","0.07","0.47","","0.01191995","","0.0017076","","","0.01191995","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wJFAAA2","false","01841752","BRL","2020-04-15T18:54:43.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:43.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:43.000+0000","","","0060t00000TOmzAAAT","593.37","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","24.66","","","","3.55","24.72","","0.041719826","","0.0059766","","","0.041674448763733885","","","-0.03","","","-0.10876659999999871","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wIlPAAU","false","01839907","BRL","2020-04-15T18:53:39.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:39.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:39.000+0000","","","0060t00000TOmz9AAD","99.9","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","2.37","","","","0.34","2.38","","0.023839901","","0.0034152","","","0.023839901","","","0","","","0","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKBxAAM","false","01845397","BRL","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","","","0060t00000TOmy6AAD","119.9","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","3.56","","","","0.51","3.56","","0.029799876","","0.004269","","","0.029744279205743327","","","-0.01","","","-0.1865671999999985","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK2RAAU","false","01844807","BRL","2020-04-15T18:56:35.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:35.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:35.000+0000","","","0060t00000TOmxNAAT","79.8","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","0.95","","","","0.14","0.95","","0.01191995","","0.0017076","","","0.011953717561476949","","","0","","","0.2832860999999909","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK2bAAE","false","01844817","BRL","2020-04-15T18:56:36.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:36.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:36.000+0000","","","0060t00000TOmw8AAD","509.4","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","15.12","","","","2.17","15.17","","0.029799876","","0.004269","","","0.029779267508353812","","","-0.01","","","-0.06915629999999506","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001ic6IAAQ","false","00214153","BRL","2019-07-22T22:04:41.000+0000","005f4000000jPAEAA2","2019-07-22T22:04:41.000+0000","005f4000000jPAEAA2","2019-07-22T22:04:41.000+0000","","","0060t00000FjmmXAAR","393.3","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","16.35","","","","2.35","16.36","","0.041729599","","0.005978","","","0.041602876848884744","","","-0.05","","","-0.3036744999999952","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iTbMAAU","false","00184969","BRL","2019-07-22T15:10:31.000+0000","005f4000000jPAEAA2","2019-07-22T15:10:31.000+0000","005f4000000jPAEAA2","2019-07-22T15:10:31.000+0000","","","0060t00000Fjg97AAB","314.91","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","13.09","","","","1.88","13.11","","0.041729599","","0.005978","","","0.04162448664691569","","","-0.03","","","-0.2518891999999995","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iQocAAE","false","00174274","BRL","2019-07-22T15:00:25.000+0000","005f4000000jPAEAA2","2019-07-22T15:00:25.000+0000","005f4000000jPAEAA2","2019-07-22T15:00:25.000+0000","","","0060t00000FjepOAAR","575.63","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","27.35","","","","3.93","27.39","","0.04769097","","0.006832","","","0.04757928151584663","","","-0.06","","","-0.2341920999999969","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iQmRAAU","false","00174139","BRL","2019-07-22T15:00:24.000+0000","005f4000000jPAEAA2","2019-07-22T15:00:24.000+0000","005f4000000jPAEAA2","2019-07-22T15:00:24.000+0000","","","0060t00000Fjep9AAB","393.3","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","16.35","","","","2.35","16.36","","0.041729599","","0.005978","","","0.041602876848884744","","","-0.05","","","-0.3036744999999952","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iPQ5AAM","false","00169144","BRL","2019-07-22T14:55:41.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:41.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:41.000+0000","","","0060t00000FjeCbAAJ","536.69","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","22.31","","","","3.21","22.34","","0.041729599","","0.005978","","","0.04164081260139166","","","-0.05","","","-0.21276599999999757","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iPSGAA2","false","00169279","BRL","2019-07-22T14:55:45.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:45.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:45.000+0000","","","0060t00000Fje9PAAR","409.07","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","17.01","","","","2.45","17.03","","0.041729599","","0.005978","","","0.041631296041150914","","","-0.04","","","-0.2355713000000037","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iNKWAA2","false","00161434","BRL","2019-07-22T14:47:57.000+0000","005f4000000jPAEAA2","2019-07-22T14:47:57.000+0000","005f4000000jPAEAA2","2019-07-22T14:47:57.000+0000","","","0060t00000FjdCSAAZ","99.7","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","1.18","","","","0.17","1.19","","0.011922742","","0.001708","","","0.012014691163968845","","","0.01","","","0.7712082000000064","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iMLTAA2","false","00157684","BRL","2019-07-22T14:44:14.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:14.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:14.000+0000","","","0060t00000FjcfAAAR","262.65","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","10.92","","","","1.57","10.92","","0.041729599","","0.005978","","","0.04159261220212272","","","-0.04","","","-0.3282725000000042","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iMFBAA2","false","00157294","BRL","2019-07-22T14:44:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:00.000+0000","","","0060t00000Fjcf9AAB","262.65","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","10.92","","","","1.57","10.92","","0.041729599","","0.005978","","","0.04159261220212272","","","-0.04","","","-0.3282725000000042","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iKQbAAM","false","00150324","BRL","2019-07-22T14:37:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:37:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:37:00.000+0000","","","0060t00000FjbRsAAJ","217.59","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","9.05","","","","1.3","9.05","","0.041729599","","0.005978","","","0.04157381885991709","","","-0.03","","","-0.3733085000000025","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hltmAAA","false","00141912","BRL","2019-07-19T21:12:32.000+0000","005f4000000jPAEAA2","2019-07-19T21:12:32.000+0000","005f4000000jPAEAA2","2019-07-19T21:12:32.000+0000","","","0060t00000FjSCYAA3","582.14","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","27.66","","","","3.98","27.69","","0.04769097","","0.006832","","","0.047561926008808104","","","-0.08","","","-0.2705837000000044","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hhltAAA","false","00126047","BRL","2019-07-19T20:33:45.000+0000","005f4000000jPAEAA2","2019-07-19T20:33:45.000+0000","005f4000000jPAEAA2","2019-07-19T20:33:45.000+0000","","","0060t00000FjPGYAA3","397.37","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","16.52","","","","2.38","16.54","","0.041729599","","0.005978","","","0.041629015435106366","","","-0.04","","","-0.24103650000000254","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hhR5AAI","false","00124757","BRL","2019-07-19T20:30:31.000+0000","005f4000000jPAEAA2","2019-07-19T20:30:31.000+0000","005f4000000jPAEAA2","2019-07-19T20:30:31.000+0000","","","0060t00000FjP1YAAV","132.93","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","2.37","","","","0.34","2.37","","0.017884114","","0.002562","","","0.01777922182932626","","","-0.01","","","-0.5865102999999983","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hfzeAAA","false","00119212","BRL","2019-07-19T20:16:33.000+0000","005f4000000jPAEAA2","2019-07-19T20:16:33.000+0000","005f4000000jPAEAA2","2019-07-19T20:16:33.000+0000","","","0060t00000FjNqqAAF","93.7","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","1.11","","","","0.16","1.07","","0.011922742","","0.001708","","","0.011544242250940256","","","-0.04","","","-3.1746032000000035","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hfelAAA","false","00117917","BRL","2019-07-19T20:13:26.000+0000","005f4000000jPAEAA2","2019-07-19T20:13:26.000+0000","005f4000000jPAEAA2","2019-07-19T20:13:26.000+0000","","","0060t00000FjNbuAAF","485.01","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","2.88","","","","0.41","2.88","","0.005961371","","0.000854","","","0.0059399657137982845","","","-0.01","","","-0.35906650000000484","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hea4AAA","false","00113782","BRL","2019-07-19T20:03:22.000+0000","005f4000000jPAEAA2","2019-07-19T20:03:22.000+0000","005f4000000jPAEAA2","2019-07-19T20:03:22.000+0000","","","0060t00000FjMZoAAN","275.38","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","11.45","","","","1.65","11.46","","0.041729599","","0.005978","","","0.041613683437948974","","","-0.03","","","-0.27777780000000085","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001he4NAAQ","false","00111817","BRL","2019-07-19T19:58:15.000+0000","005f4000000jPAEAA2","2019-07-19T19:58:15.000+0000","005f4000000jPAEAA2","2019-07-19T19:58:15.000+0000","","","0060t00000FjMMZAA3","222.85","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","9.26","","","","1.33","9.27","","0.041729599","","0.005978","","","0.041595420186839434","","","-0.03","","","-0.32154349999999887","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hcEDAAY","false","00105287","BRL","2019-07-19T19:41:53.000+0000","005f4000000jPAEAA2","2019-07-19T19:41:53.000+0000","005f4000000jPAEAA2","2019-07-19T19:41:53.000+0000","","","0060t00000FjL2CAAV","222.85","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","9.26","","","","1.33","9.27","","0.041729599","","0.005978","","","0.041595420186839434","","","-0.03","","","-0.32154349999999887","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hb5FAAQ","false","00100932","BRL","2019-07-19T19:30:51.000+0000","005f4000000jPAEAA2","2019-07-19T19:30:51.000+0000","005f4000000jPAEAA2","2019-07-19T19:30:51.000+0000","","","0060t00000FjKBCAA3","302.04","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","12.56","","","","1.81","12.57","","0.041729599","","0.005978","","","0.04160577225711136","","","-0.04","","","-0.29673599999999745","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hb2GAAQ","false","00100747","BRL","2019-07-19T19:30:30.000+0000","005f4000000jPAEAA2","2019-07-19T19:30:30.000+0000","005f4000000jPAEAA2","2019-07-19T19:30:30.000+0000","","","0060t00000FjK5FAAV","845.6","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","40.17","","","","5.78","40.24","","0.04769097","","0.006832","","","0.04759082096602074","","","-0.08","","","-0.20999579999999574","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hZk6AAE","false","00095777","BRL","2019-07-19T19:18:08.000+0000","005f4000000jPAEAA2","2019-07-19T19:18:08.000+0000","005f4000000jPAEAA2","2019-07-19T19:18:08.000+0000","","","0060t00000FjJBeAAN","420.23","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","17.47","","","","2.51","17.48","","0.041729599","","0.005978","","","0.041597276820158145","","","-0.06","","","-0.31709429999999816","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hZjIAAU","false","00095727","BRL","2019-07-19T19:18:00.000+0000","005f4000000jPAEAA2","2019-07-19T19:18:00.000+0000","005f4000000jPAEAA2","2019-07-19T19:18:00.000+0000","","","0060t00000FjJB0AAN","453.72","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","18.86","","","","2.71","18.87","","0.041729599","","0.005978","","","0.04159378255045628","","","-0.06","","","-0.32546789999999826","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hZH4AAM","false","00093977","BRL","2019-07-19T19:13:35.000+0000","005f4000000jPAEAA2","2019-07-19T19:13:35.000+0000","005f4000000jPAEAA2","2019-07-19T19:13:35.000+0000","","","0060t00000FjIpKAAV","257.37","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","12.23","","","","1.76","12.24","","0.04769097","","0.006832","","","0.04753460614126167","","","-0.04","","","-0.3278688999999946","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hXC0AAM","false","00087443","BRL","2019-07-19T14:50:52.000+0000","005f4000000jPAEAA2","2019-07-19T14:50:52.000+0000","005f4000000jPAEAA2","2019-07-19T14:50:52.000+0000","","","0060t00000FjGV6AAN","1088.4","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","45.25","","","","6.51","45.37","","0.041729599","","0.005978","","","0.041687023208191475","","","-0.05","","","-0.10202780000000411","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y89fAAC","false","00053366","BRL","2019-07-04T14:42:13.000+0000","005f4000000jPAEAA2","2019-07-04T14:42:13.000+0000","005f4000000jPAEAA2","2019-07-04T14:42:13.000+0000","","","0060t00000FhPieAAF","696.14","","a0jf4000005iM06AAE","a0nf400000BpSsBAAV","","","","","","28.94","","","","4.16","28.96","","0.041729599","","0.005978","","","0.04159508947976736","","","-0.09","","","-0.32233600000000084","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
